notas_tecnicas_id,id_nota_hoja,nombre_nota,procedimiento_id,cups,nombre_procedimiento,tarifa
1933,7,POLICIA NACIONAL,119,873333,"RADIOGRAFIA DE PIE (AP, LATERAL Y OBLICUA)",0.00
1934,7,POLICIA NACIONAL,120,873335,RADIOGRAFIA DE CALCANEO (AXIAL Y LATERAL),0.00
1935,7,POLICIA NACIONAL,121,873340,"RADIOGRAFIA DE MIEMBRO INFERIOR (AP, LATERAL)",0.00
1936,7,POLICIA NACIONAL,122,873411,"RADIOGRAFIA DE CADERA O ARTICULACION COXO-FEMORAL (AP, LATERAL)",0.00
1937,7,POLICIA NACIONAL,123,873412,RADIOGRAFIA DE CADERA COMPARATIVA,0.00
1938,7,POLICIA NACIONAL,124,873420,"RADIOGRAFIA DE RODILLA (AP, LATERAL)",0.00
1939,7,POLICIA NACIONAL,125,873422,RADIOGRAFIA DE RODILLAS COMPARATIVAS POSICION VERTICAL (UNICAMENTE VISTA ANTEROPOSTERIOR),0.00
1940,7,POLICIA NACIONAL,126,873431,"RADIOGRAFIA DE TOBILLO (AP, LATERAL Y ROTACION INTERNA)",0.00
1941,7,POLICIA NACIONAL,127,873443,RADIOGRAFIAS COMPARATIVAS DE EXTREMIDADES INFERIORES,0.00
1841,7,POLICIA NACIONAL,4,88201,SUTURA SUPERFICIAL DE HERIDA UNICA DE PARPADO,0.00
1842,7,POLICIA NACIONAL,5,88202,SUTURA SUPERFICIAL DE HERIDA MULTIPLE DE PARPADO,0.00
1942,7,POLICIA NACIONAL,128,890101,ATENCION ( VISITA ) DOMICILIARIA - POR MEDICINA GENERAL,0.00
1943,7,POLICIA NACIONAL,129,890103,"ATENCION (VISITA) DOMICILIARIA, POR ODONTOLOGIA GENERAL",0.00
1944,7,POLICIA NACIONAL,130,890105,ATENCION ( VISITA ) DOMICILIARIA - POR ENFERMERIA. -- INCY : PROCEDIMIENTOS REALIZADOS POR ENFERMERA PROFESIONAL O AUXILIAR DE ENFERMERIA BAJO SU ESTRICTA SUPERVISION,0.00
1945,7,POLICIA NACIONAL,131,890108,ATENCION ( VISITA ) DOMICILIARIA - POR PSICOLOGIA,0.00
1946,7,POLICIA NACIONAL,132,890111,"ATENCION (VISITA) DOMICILIARIA, POR FISIOTERAPIA",0.00
1947,7,POLICIA NACIONAL,133,890112,"ATENCION (VISITA) DOMICILIARIA, POR TERAPIA RESPIRATORIA",0.00
1948,7,POLICIA NACIONAL,134,890114,ATENCION ( VISITA ) DOMICILIARIA - POR PROMOTOR DE LA SALUD,0.00
1949,7,POLICIA NACIONAL,135,890201,CONSULTA DE PRIMERA VEZ POR MEDICINA GENERAL,0.00
1950,7,POLICIA NACIONAL,136,890203,CONSULTA DE PRIMERA VEZ POR ODONTOLOGIA GENERAL,0.00
1951,7,POLICIA NACIONAL,137,890205,CONSULTA DE PRIMERA VEZ POR ENFERMERIA,0.00
1952,7,POLICIA NACIONAL,138,890206,CONSULTA DE PRIMERA VEZ POR NUTRICION Y DIETETICA,0.00
1953,7,POLICIA NACIONAL,139,890208,CONSULTA DE PRIMERA VEZ POR PSICOLOGIA,0.00
1954,7,POLICIA NACIONAL,140,890209,CONSULTA DE PRIMERA VEZ POR TRABAJO SOCIAL,0.00
1955,7,POLICIA NACIONAL,141,890211,CONSULTA DE PRIMERA VEZ POR FISIOTERAPIA,0.00
1956,7,POLICIA NACIONAL,142,890301,CONSULTA DE CONTROL O DE SEGUIMIENTO POR MEDICINA GENERAL,0.00
1957,7,POLICIA NACIONAL,143,890303,CONSULTA DE CONTROL O DE SEGUIMIENTO POR ODONTOLOGIA GENERAL,0.00
1958,7,POLICIA NACIONAL,144,890305,CONSULTA DE CONTROL O DE SEGUIMIENTO POR ENFERMERIA,0.00
1961,7,POLICIA NACIONAL,145,890306,CONSULTA DE CONTROL O DE SEGUIMIENTO POR NUTRICION Y DIETETICA,0.00
1962,7,POLICIA NACIONAL,146,890308,CONSULTA DE CONTROL O DE SEGUIMIENTO POR PSICOLOGIA,0.00
1963,7,POLICIA NACIONAL,147,890311,CONSULTA DE CONTROL O DE SEGUIMIENTO POR FISIOTERAPIA,0.00
1964,7,POLICIA NACIONAL,148,890403,INTERCONSULTA POR ODONTOLOGIA GENERAL,0.00
2202,7,POLICIA NACIONAL,149,890405,INTERCONSULTA POR ENFERMERIA,0.00
1965,7,POLICIA NACIONAL,150,890406,INTERCONSULTA POR NUTRICION Y DIETETICA,0.00
1966,7,POLICIA NACIONAL,151,890408,INTERCONSULTA POR PSICOLOGIA,0.00
1967,7,POLICIA NACIONAL,152,890409,INTERCONSULTA POR TRABAJO SOCIAL,0.00
1968,7,POLICIA NACIONAL,153,890411,INTERCONSULTA POR FISIOTERAPIA,0.00
1969,7,POLICIA NACIONAL,154,890412,INTERCONSULTA POR TERAPIA RESPIRATORIA,0.00
2191,7,POLICIA NACIONAL,155,890601,CUIDADO (MANEJO) INTRAHOSPITALARIO POR MEDICINA GENERAL ATENCION DIARIA,0.00
1970,7,POLICIA NACIONAL,156,890609,ASISTENCIA INTRAHOSPITALARIA POR TRABAJO SOCIAL,0.00
1971,7,POLICIA NACIONAL,157,890701,CONSULTA DE URGENCIAS POR MEDICINA GENERAL,0.00
1972,7,POLICIA NACIONAL,158,890703,CONSULTA DE URGENCIAS POR ODONTOLOGIA GENERAL,0.00
2192,7,POLICIA NACIONAL,159,890704,CONSULTA DE URGENCIAS POR ODONTOLOGIA ESPECIALIZADA,0.00
1973,7,POLICIA NACIONAL,160,892901,TOMA NO QUIRURGICA DE MUESTRA O TEJIDO CERVICOVAGINAL PARA ESTUDIO CITOLOGICO,0.00
2193,7,POLICIA NACIONAL,162,893805,ESPIROMETRIA O CURVA DE FLUJO VOLUMEN PRE Y POST BRONCODILATADORES,0.00
1974,7,POLICIA NACIONAL,163,893812,REGISTRO DE OXIMETRIA CUTANEA,0.00
1975,7,POLICIA NACIONAL,165,895101,ELECTROCARDIOGRAMA DE RITMO O DE SUPERFICIE,0.00
1976,7,POLICIA NACIONAL,166,896101,MONITOREO DE PRESION ARTERIAL SISTEMICA (TELEMETRIA),0.00
1977,7,POLICIA NACIONAL,167,897011,MONITORIA FETAL ANTEPARTO,0.00
1978,7,POLICIA NACIONAL,168,897012,MONITORIA FETAL INTRAPARTO,0.00
1980,7,POLICIA NACIONAL,169,898003,ESTUDIO ANATOMOPATOLOGICO BASICO EN CITOLOGIA POR ASPIRACION CON AGUJA FINA [ACAF] DE CUALQUIER TEJIDO U ORGANO,0.00
1979,7,POLICIA NACIONAL,170,898015,ESTUDIO ANATOMOPATOLOGICO BASICO EN CITOLOGIA CERVICOVAGINAL MANUAL,0.00
1981,7,POLICIA NACIONAL,171,901001,ANTIBIOGRAMA (DISCO),0.00
1982,7,POLICIA NACIONAL,174,901101,BACILOSCOPIA COLORACION ACIDO ALCOHOL-RESISTENTE [ZIEHL-NEELSEN],0.00
1983,7,POLICIA NACIONAL,177,901106,COLORACION GIEMSA Y LECTURA,0.00
1984,7,POLICIA NACIONAL,178,901107,COLORACION GRAM Y LECTURA PARA CUALQUIER MUESTRA,0.00
1985,7,POLICIA NACIONAL,179,901111,BACILOSCOPIA COLORACION ACIDO ALCOHOL RESISTENTE [ZIELH-NEELSEN] LECTURA SERIADA TRES MUESTRAS,0.00
1986,7,POLICIA NACIONAL,189,901304,EXAMEN DIRECTO FRESCO DE CUALQUIER MUESTRA,0.00
1987,7,POLICIA NACIONAL,190,901305,EXAMEN DIRECTO PARA HONGOS (KOH),0.00
1988,7,POLICIA NACIONAL,191,901321,STREPTOCOCCUS BETA HEMOLITICO GRUPO A (PRUEBA DIRECTA),0.00
1989,7,POLICIA NACIONAL,192,901325,EXAMEN DIRECTO DE CUALQUIER MUESTRA,0.00
1990,7,POLICIA NACIONAL,193,901326,LEISHMANIA EXAMEN DIRECTO,0.00
1991,7,POLICIA NACIONAL,197,902045,TIEMPO DE PROTROMBINA [TP],0.00
1992,7,POLICIA NACIONAL,198,902049,TIEMPO DE TROMBOPLASTINA PARCIAL [TTP],0.00
1993,7,POLICIA NACIONAL,199,902204,ERITROSEDIMENTACION [VELOCIDAD SEDIMENTACION GLOBULAR - VSG] MANUAL,0.00
1994,7,POLICIA NACIONAL,200,902206,EXTENDIDO DE SANGRE PERIFERICA ESTUDIO DE MORFOLOGIA,0.00
1995,7,POLICIA NACIONAL,201,902207,HEMOGRAMA I (HEMOGLOBINA HEMATOCRITO Y LEUCOGRAMA) MANUAL,0.00
1996,7,POLICIA NACIONAL,202,902208,HEMOGRAMA II (HEMOGLOBINA HEMATOCRITO RECUENTO DE ERITROCITOS INDICES ERITROCITARIOS LEUCOGRAMA RECUENTO DE PLAQUETAS E INDICES PLAQUETARIOS) SEMIAUTOMATIZADO,0.00
1997,7,POLICIA NACIONAL,205,902211,HEMATOCRITO,0.00
1998,7,POLICIA NACIONAL,206,902213,HEMOGLOBINA,0.00
1999,7,POLICIA NACIONAL,207,902214,HEMOPARASITOS EXTENDIDO DE GOTA GRUESA,0.00
2000,7,POLICIA NACIONAL,208,902215,HEMOPARASITOS. EXTENDIDO DE SANGRE PERIFERICA *+,0.00
2001,7,POLICIA NACIONAL,209,902216,LEUCOGRAMA (RECUENTO TOTAL Y DIFERENCIAL),0.00
2194,7,POLICIA NACIONAL,211,902220,RECUENTO DE PLAQUETAS AUTOMATIZADO,0.00
2002,7,POLICIA NACIONAL,212,902221,RECUENTO DE PLAQUETAS MANUAL,0.00
2003,7,POLICIA NACIONAL,213,902223,RECUENTO DE RETICULOCITOS METODO MANUAL,0.00
2004,7,POLICIA NACIONAL,215,903026,MICROALBUMINURIA AUTOMATIZADA EN ORINA PARCIAL,0.00
2005,7,POLICIA NACIONAL,216,903027,MICROALBUMINURIA AUTOMATIZADA EN ORINA DE 24 HORAS,0.00
2006,7,POLICIA NACIONAL,219,903427,HEMOGLOBINA GLICOSILADA MANUAL O SEMIAUTOMATIZADA,0.00
2007,7,POLICIA NACIONAL,220,903801,ACIDO URICO EN SUERO U OTROS FLUIDOS,0.00
2008,7,POLICIA NACIONAL,221,903802,ACIDO URICO EN ORINA DE 24 HORAS,0.00
2009,7,POLICIA NACIONAL,224,903805,AMILASA EN SUERO U OTROS FLUIDOS,0.00
2010,7,POLICIA NACIONAL,225,903809,BILIRRUBINAS TOTAL Y DIRECTA,0.00
2011,7,POLICIA NACIONAL,227,903815,COLESTEROL DE ALTA DENSIDAD,0.00
2012,7,POLICIA NACIONAL,228,903816,COLESTEROL DE BAJA DENSIDAD SEMIAUTOMATIZADO,0.00
2195,7,POLICIA NACIONAL,229,903817,COLESTEROL DE BAJA DENSIDAD [LDL] AUTOMATIZADO,0.00
2013,7,POLICIA NACIONAL,230,903818,COLESTEROL TOTAL,0.00
2014,7,POLICIA NACIONAL,232,903823,CREATININA DEPURACION,0.00
2015,7,POLICIA NACIONAL,233,903824,CREATININA EN ORINA DE 24 HORAS,0.00
2016,7,POLICIA NACIONAL,235,903828,DESHIDROGENASA LACTICA,0.00
2017,7,POLICIA NACIONAL,237,903833,FOSFATASA ALCALINA,0.00
2018,7,POLICIA NACIONAL,238,903840,GLUCOSA EN ORINA,0.00
2019,7,POLICIA NACIONAL,239,903841,GLUCOSA EN SUERO U OTRO FLUIDO DIFERENTE A ORINA,0.00
2020,7,POLICIA NACIONAL,240,903842,GLUCOSA PRE Y POST CARGA DE GLUCOSA,0.00
2021,7,POLICIA NACIONAL,241,903843,GLUCOSA PRE Y POST PRANDIAL,0.00
2022,7,POLICIA NACIONAL,242,903844,GLUCOSA CURVA DE TOLERANCIA,0.00
2023,7,POLICIA NACIONAL,243,903845,GLUCOSA TEST O’ SULLIVAN,0.00
2196,7,POLICIA NACIONAL,244,903847,LIPASA,0.00
2024,7,POLICIA NACIONAL,245,903856,NITROGENO UREICO,0.00
2025,7,POLICIA NACIONAL,247,903859,POTASIO EN SUERO U OTROS FLUIDOS,0.00
2026,7,POLICIA NACIONAL,250,903864,SODIO EN SUERO U OTROS FLUIDOS,0.00
2027,7,POLICIA NACIONAL,251,903866,TRANSAMINASA GLUTAMICO-PIRUVICA [ALANINO AMINO TRANSFERASA],0.00
2028,7,POLICIA NACIONAL,252,903867,TRANSAMINASA GLUTAMICO OXALACETICA [ASPARTATO AMINO TRANSFERASA],0.00
2029,7,POLICIA NACIONAL,253,903868,TRIGLICERIDOS,0.00
2030,7,POLICIA NACIONAL,254,903869,UREA EN SANGRE U OTROS FLUIDOS,0.00
2031,7,POLICIA NACIONAL,255,903876,CREATININA EN ORINA PARCIAL,0.00
2032,7,POLICIA NACIONAL,256,903883,GLUCOSA SEMIAUTOMATIZADA [GLUCOMETRIA],0.00
2033,7,POLICIA NACIONAL,257,903895,CREATININA EN SUERO U OTROS FLUIDOS,0.00
2034,7,POLICIA NACIONAL,258,904105,HORMONA FOLICULO ESTIMULANTE,0.00
2035,7,POLICIA NACIONAL,259,904108,PROLACTINA,0.00
2036,7,POLICIA NACIONAL,260,904508,GONADOTROPINA CORIONICA SUBUNIDAD BETA CUALITATIVA PRUEBA DE EMBARAZO EN ORINA O SUERO,0.00
2037,7,POLICIA NACIONAL,261,904902,HORMONA ESTIMULANTE DEL TIROIDES,0.00
2038,7,POLICIA NACIONAL,262,904903,HORMONA ESTIMULANTE DEL TIROIDES [TSH] NEONATAL,0.00
2039,7,POLICIA NACIONAL,263,904921,TIROXINA LIBRE,0.00
2040,7,POLICIA NACIONAL,264,904925,TRIYODOTIRONINA TOTAL,0.00
2041,7,POLICIA NACIONAL,265,906039,TREPONEMA PALLIDUM ANTICUERPOS (PRUEBA TREPONEMICA) MANUAL O SEMIAUTOMATIZADA O AUTOMATIZADA,0.00
2042,7,POLICIA NACIONAL,266,906127,TOXOPLASMA GONDII ANTICUERPOS IG G AUTOMATIZADO,0.00
2043,7,POLICIA NACIONAL,267,906129,TOXOPLASMA GONDII ANTICUERPOS IG M AUTOMATIZADO,0.00
2044,7,POLICIA NACIONAL,268,906205,CITOMEGALOVIRUS ANTICUERPOS IG G SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
2045,7,POLICIA NACIONAL,269,906206,CITOMEGALOVIRUS ANTICUERPOS IG M SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
2046,7,POLICIA NACIONAL,270,906207,DENGUE ANTICUERPOS IG G,0.00
2047,7,POLICIA NACIONAL,271,906208,DENGUE ANTICUERPOS IG M,0.00
2048,7,POLICIA NACIONAL,272,906212,HEPATITIS B. ANTIGENO E [AG HBE],0.00
2049,7,POLICIA NACIONAL,273,906214,HERPES SIMPLEX I Y II. ANTIGENOS,0.00
2050,7,POLICIA NACIONAL,279,906241,RUBEOLA ANTICUERPOS IG G AUTOMATIZADO,0.00
2051,7,POLICIA NACIONAL,280,906242,RUBEOLA ANTICUERPOS IG G SEMIAUTOMATIZADO,0.00
2052,7,POLICIA NACIONAL,281,906243,RUBEOLA ANTICUERPOS IG M AUTOMATIZADO,0.00
2053,7,POLICIA NACIONAL,282,906247,VARICELA ZOSTER ANTICUERPOS IG G SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
2054,7,POLICIA NACIONAL,283,906249,COPROLOGICO POR CONCENTRACION,0.00
2055,7,POLICIA NACIONAL,284,906250,VIRUS DE INMUNODEFICIENCIA HUMANA PRUEBA CONFIRMATORIA,0.00
2056,7,POLICIA NACIONAL,288,906317,SANGRE OCULTA EN MATERIA FECAL ( DETERMINACION DE HEMOGLOBINA HUMANA ESPECIFICA ),0.00
2057,7,POLICIA NACIONAL,290,906340,UROBILINOGENO EN ORINA PARCIAL,0.00
2058,7,POLICIA NACIONAL,291,906610,ANTIGENO ESPECIFICO DE PROSTATA SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
2059,7,POLICIA NACIONAL,292,906911,FACTOR REUMATOIDEO MANUAL,0.00
2060,7,POLICIA NACIONAL,293,906914,IDENTIFICACION DE OTRO VIRUS ( ESPECIFICA ) POR PRUEBAS MOLECULARES,0.00
2198,7,POLICIA NACIONAL,294,906915,COOMBS DIRECTO FRACCIONADO MONOESPECIFICO ( INMUNOGLOBULINAS Y FRACCIONES DEL COMPLEMENTO ) POR MICROTECNICA,0.00
2061,7,POLICIA NACIONAL,295,907001,AZUCARES REDUCTORES EN HECES,0.00
2062,7,POLICIA NACIONAL,296,907002,COOMBS DIRECTO FRACCIONADO MONOESPECIFICO ( INMUNOGLOBULINAS Y FRACCIONES DEL COMPLEMENTO ) EN TUBO,0.00
2063,7,POLICIA NACIONAL,298,907004,COOMBS DIRECTO CUALITATIVO EN TUBO,0.00
2064,7,POLICIA NACIONAL,301,907009,HEMOCLASIFICACION SISTEMA ABO DIRECTA [ HEMOCLASIFICACION GLOBULAR ] POR MICROTECNICA,0.00
2065,7,POLICIA NACIONAL,302,907106,HEMOCLASIFICACION SISTEMA ABO DIRECTA [ HEMOCLASIFICACION GLOBULAR ] EN TUBO,0.00
2197,7,POLICIA NACIONAL,476,90DS02,ELECTROCARDIOGRAMA DE RITMO O DE SUPERFICIE,0.00
2066,7,POLICIA NACIONAL,311,911016,RADIOGRAFIA DE COLUMNA TORACICA,0.00
2067,7,POLICIA NACIONAL,313,911018,RADIOGRAFIA DE TORAX ( P. A. O A. P. Y LATERAL - DECUBITO LATERAL - OBLICUAS O LATERAL ),0.00
2068,7,POLICIA NACIONAL,316,931001,RADIOGRAFIA DE PIE ( AP - LATERAL Y OBLICUA ),0.00
2069,7,POLICIA NACIONAL,317,933701,ENTRENAMIENTO PRE - PERI Y POST PARTO,0.00
2070,7,POLICIA NACIONAL,318,935001,TAPONAMIENTO VAGINAL,0.00
2071,7,POLICIA NACIONAL,319,935101,INSERCION DE DISPOSITIVO EN URETRA,0.00
2072,7,POLICIA NACIONAL,320,935301,LAVADO GASTRICO PARA HIPOTERMIA O CONGELACION GASTRICA,0.00
2073,7,POLICIA NACIONAL,321,935302,IRRIGACION Y LAVADO DEL OJO,0.00
2074,7,POLICIA NACIONAL,322,935303,APLICACION O CAMBIO DE YESO O ARNES TORACOLUMBOSACRO,0.00
2075,7,POLICIA NACIONAL,323,935304,LAVADO E IRRIGACION DE OIDOS,0.00
2076,7,POLICIA NACIONAL,324,935305,SUSTITUCION DE TAPON NASAL,0.00
2077,7,POLICIA NACIONAL,325,935306,EXTRACCION DE TAPON NASAL,0.00
2078,7,POLICIA NACIONAL,326,935401,APLICACION DE FERULA,0.00
2079,7,POLICIA NACIONAL,327,935701,RETIRO DE SUTURAS DE CABEZA Y CUELLO ( RETIRO DE PUNTOS ),0.00
2080,7,POLICIA NACIONAL,328,935901,APLICACION DE VENDAJE DE VELPEAU,0.00
2081,7,POLICIA NACIONAL,329,936801,RETIRO DE SUTURAS DE TORAX ( RETIRO DE PUNTOS ),0.00
2082,7,POLICIA NACIONAL,330,939401,MEDICACION RESPIRATORIA ADMINISTRADA MEDIANTE NEBULIZACION (AEROSOLTERAPIA),0.00
2083,7,POLICIA NACIONAL,331,939402,EXTRACCION DE TAPON ( MECHA ) VAGINAL O VULVAR,0.00
2199,7,POLICIA NACIONAL,332,939403,RADIOGRAFIA DE PUAO O MUAECA,0.00
2084,7,POLICIA NACIONAL,333,943102,VACUNACION COMBINADA CONTRA HAEMOPHILUS INFLUENZA TIPO B - DIFTERIA - TETANOS - TOS FERINA Y HEPATITIS B ( PENTAVALENTE ),0.00
2085,7,POLICIA NACIONAL,334,944002,VACUNACION CONTRA POLIOMIELITIS ( VOP O IVP ),0.00
2086,7,POLICIA NACIONAL,335,944102,VACUNACION CONTRA HEPATITIS A,0.00
2087,7,POLICIA NACIONAL,336,944202,VACUNACION CONTRA HEPATITIS B,0.00
2088,7,POLICIA NACIONAL,337,950601,OBTURACION TEMPORAL POR DIENTE,0.00
2089,7,POLICIA NACIONAL,338,960201,INSERCION DE VIA AEREA OROFARINGEA,0.00
2090,7,POLICIA NACIONAL,339,960701,INSERCION DE OTRO TUBO O SONDA NASO-GASTRICA ( INTUBACION PARA DECOMPRESION ),0.00
2091,7,POLICIA NACIONAL,340,961401,EXTRACCION DE SUTURAS DE PARED ABDOMINAL,0.00
2092,7,POLICIA NACIONAL,341,961601,EXTRACCION SIN INCISION DE CUERPO EXTRAAO DE CONDUCTO AUDITIVO EXTERNO,0.00
2093,7,POLICIA NACIONAL,343,963301,SUTURA O REPARACION DE LACERACION ( HERIDA ) EN LABIOS DE MAS DE CINCO CENTIMETROS,0.00
2094,7,POLICIA NACIONAL,344,963801,EXTRACCION DIGITAL O MANUAL DE HECES IMPACTADAS,0.00
2095,7,POLICIA NACIONAL,345,963901,DERECHOS DE SALA DE CURACIONES O PROCEDIMIENTOS,0.00
2096,7,POLICIA NACIONAL,346,965101,ADMINISTRACION DE TOXOIDE DE TETANOS. -- EXCY : ADMINISTRACION DE ANTITOXINA TETANICA ( 99. 4. 1. ) - VACUNAS COMBINADA QUE LO INCLUYEN,0.00
2097,7,POLICIA NACIONAL,347,965201,VACUNACION CONTRA RABIA,0.00
2098,7,POLICIA NACIONAL,348,965301,DERECHOS DE SALA DE PEQUEAA CIRUGIA ( SUTURAS ),0.00
2099,7,POLICIA NACIONAL,349,965901,"LAVADO, IRRIGACION Y CUIDADOS DE HERIDA EN AREA GENERAL",0.00
2100,7,POLICIA NACIONAL,350,970101,SUSTITUCION DE TUBO (SONDA) NASOGASTRICO O DE ESOFAGOSTOMIA,0.00
2101,7,POLICIA NACIONAL,351,971101,SUSTITUCION DE ESCAYOLA O FERULA EN MIEMBRO SUPERIOR,0.00
2102,7,POLICIA NACIONAL,352,971201,SUSTITUCION DE ESCAYOLA O FERULA EN MIEMBRO INFERIOR,0.00
2103,7,POLICIA NACIONAL,353,971401,SUSTITUCION DE OTRO DISPOSITIVO PARA INMOVILIZACION MUSCULOESQUELETICA,0.00
2104,7,POLICIA NACIONAL,354,971601,SUSTITUCION DE TAPON O DRENAJE DE HERIDA,0.00
2105,7,POLICIA NACIONAL,355,972101,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A PASTO ( NARIAO ),0.00
2106,7,POLICIA NACIONAL,357,973201,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A MOCOA ( PUTUMAYO ),0.00
2107,7,POLICIA NACIONAL,358,973801,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A PUERTO ASIS ( PUTUMAYO ),0.00
2108,7,POLICIA NACIONAL,360,976501,EXTRACCION DE DISPOSITIVO URETRAL,0.00
2109,7,POLICIA NACIONAL,361,977101,EXODONCIA DE DIENTE TEMPORAL UNIRRADICULAR,0.00
2110,7,POLICIA NACIONAL,362,977501,TRASLADO TERRESTRE BASICO DE PACIENTES - SIMPLE ORITO ( PUTUMAYO ) A COLON ( PUTUMAYO ),0.00
2111,7,POLICIA NACIONAL,363,978301,INTERNACION ADULTOS COMPLEJIDAD BAJA HABITACION MULTIPLE,0.00
2112,7,POLICIA NACIONAL,364,981101,ATENCION ( VISITA ) DOMICILIARIA - POR ENFERMERIA. -- INCY : PROCEDIMIENTOS REALIZADOS POR ENFERMERA PROFESIONAL O AUXILIAR DE ENFERMERIA BAJO SU ESTRICTA SUPERVISION,0.00
2113,7,POLICIA NACIONAL,365,981201,EXTRACCION DE CUERPO EXTRANO DE LA NARIZ SIN INCISION VIA TRANSNASAL,0.00
2114,7,POLICIA NACIONAL,366,981701,CONSULTA DE CONTROL O DE SEGUIMIENTO POR NUTRICION Y DIETETICA,0.00
2115,7,POLICIA NACIONAL,367,982101,EXTRACCION DE CUERPO EXTRANO SUPERFICIAL DE LA CONJUNTIVA,0.00
2116,7,POLICIA NACIONAL,368,982102,EXTRACCION DE CUERPO EXTRANO SUPERFICIAL EN CORNEA O ESCLEROTICA,0.00
2117,7,POLICIA NACIONAL,369,982201,EXTRACCION SIN INCISION DE CUERPO EXTRANO NO INTRALUMINAL EN CUELLO O CABEZA,0.00
2118,7,POLICIA NACIONAL,370,982501,EXTRACCION SIN INCISION DE CUERPO EXTRANO NO INTRALUMINAL EN OTRO SITIO SALVO EN VULVA - PENE O ESCROTO,0.00
2119,7,POLICIA NACIONAL,371,982601,EXTRACCION SIN INCISION DE CUERPO EXTRANO EN MANO,0.00
2120,7,POLICIA NACIONAL,372,982701,EXTRACCION SIN INCISION DE CUERPO EXTRANO EN BRAZO Y ANTEBRAZO,0.00
2121,7,POLICIA NACIONAL,373,982801,EXTRACCION SIN INCISION DE CUERPO EXTRANO EN PIE,0.00
2122,7,POLICIA NACIONAL,374,982901,EXTRACCION SIN INCISION DE CUERPO EXTRANO EN MIEMBRO INFERIOR SALVO PIE,0.00
2123,7,POLICIA NACIONAL,375,990101,"EDUCACION GRUPAL EN SALUD, POR MEDICINA GENERAL",0.00
2124,7,POLICIA NACIONAL,376,990103,"EDUCACION GRUPAL EN SALUD, POR ODONTOLOGIA",0.00
2125,7,POLICIA NACIONAL,377,990104,"EDUCACION GRUPAL EN SALUD, POR ENFERMERIA",0.00
2126,7,POLICIA NACIONAL,378,990105,"EDUCACION GRUPAL EN SALUD, POR NUTRICION Y DIETETICA",0.00
2127,7,POLICIA NACIONAL,379,990106,"EDUCACION GRUPAL EN SALUD, POR PSICOLOGIA",0.00
2128,7,POLICIA NACIONAL,380,990107,"EDUCACION GRUPAL EN SALUD, POR TRABAJO SOCIAL",0.00
2129,7,POLICIA NACIONAL,381,990108,"EDUCACION GRUPAL EN SALUD, POR FISIOTERAPIA",0.00
1960,7,POLICIA NACIONAL,382,990111,DEMANDA INDUCIDA CANALIZADOS ALTERACIONES DE LA EMBARAZADA,0.00
2130,7,POLICIA NACIONAL,383,990112,"EDUCACION GRUPAL EN SALUD, POR HIGIENE ORAL",0.00
2131,7,POLICIA NACIONAL,384,990113,"EDUCACION GRUPAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO",0.00
2132,7,POLICIA NACIONAL,385,990201,"EDUCACION INDIVIDUAL EN SALUD, POR MEDICINA GENERAL",0.00
2133,7,POLICIA NACIONAL,386,990203,"EDUCACION INDIVIDUAL EN SALUD, POR ODONTOLOGIA",0.00
2134,7,POLICIA NACIONAL,387,990204,"EDUCACION INDIVIDUAL EN SALUD, POR ENFERMERIA",0.00
2135,7,POLICIA NACIONAL,388,990205,"EDUCACION INDIVIDUAL EN SALUD, POR NUTRICION Y DIETETICA",0.00
2136,7,POLICIA NACIONAL,389,990206,"EDUCACION INDIVIDUAL EN SALUD, POR PSICOLOGIA",0.00
2137,7,POLICIA NACIONAL,390,990207,"EDUCACION INDIVIDUAL EN SALUD, POR TRABAJO SOCIAL",0.00
1959,7,POLICIA NACIONAL,391,990211,CONSULTA DE PRIMERA VEZ POR NUTRICION Y DIETETICA,0.00
2138,7,POLICIA NACIONAL,392,990212,"EDUCACION INDIVIDUAL EN SALUD, POR HIGIENE ORAL",0.00
2139,7,POLICIA NACIONAL,393,991402,APLICACION INMUNOGLOBULINA ANTIRRABICA,0.00
2140,7,POLICIA NACIONAL,394,991403,APLICACION INMUNOGLOBULINA ANTITETANICA,0.00
2141,7,POLICIA NACIONAL,395,991601,INYECCION DE ANTIDOTO,0.00
2142,7,POLICIA NACIONAL,396,991801,INFUSION O ADMINISTRACION DE SOLUCIONES DE LIQUIDOS Y ELECTROLITOS,0.00
2143,7,POLICIA NACIONAL,399,992990,INYECCION O INFUSION DE OTRA SUSTANCIA TERAPEUTICA O PROFILACTICA,0.00
2144,7,POLICIA NACIONAL,400,993102,VACUNACION CONTRA FIEBRE AMARILLA,0.00
2201,7,POLICIA NACIONAL,401,993103,VACUNACION CONTRA MENINGOCOCO (AC O BC),0.00
